"id","created_at","text","retweet_count","favorite_count"
"1260621448600846344","2020-05-13 17:22:29","#QuédateEnCasa El alcalde Pedro Spadaro indicó que la agencia del BCP será reabierta cuando levanten las observacio… https://t.co/RRJ0Aioa5e","1","5"
"1260616825802547207","2020-05-13 17:04:07","#QuédateEnCasa La exalcaldesa de Lima se mantiene en el penal anexo de mujeres de Chorrillos  https://t.co/G4NZE6Ztfd","1","9"
"1260610862160793600","2020-05-13 16:40:25","#QuédateEnCasa En las últimas 24 horas Chile alcanzó los 34 381 infectados por coronavirus https://t.co/TcMopuy8KN","8","34"
"1260608751268253705","2020-05-13 16:32:01","#QuédateEnCasa El personal del Ministerio de Salud realizó pruebas rápidas de descarte a 100 comerciantes del centr… https://t.co/SdKdzzAmba","3","28"
"1260607124964626436","2020-05-13 16:25:34","#QuédateEnCasa La Victoria: 70 de 80 comerciantes del Mercado de Frutas tiene coronavirus  https://t.co/gQoacv5rR4","25","34"
"1260599450436763653","2020-05-13 15:55:04","#QuédateEnCasa Arnaldo Vite aseguró que no hay oxígeno y ya son 61 médicos infectados, además de 20 enfermeras y 9… https://t.co/L9BXiL3br1","11","26"
"1260595503173120002","2020-05-13 15:39:23","#QuédateEnCasa Manuel Merino se refirió a que el Congreso aprobó la propuesta legislativa que los exime de la prese… https://t.co/KtgzEkqm8J","4","20"
"1260594793513660416","2020-05-13 15:36:34","#QuédateEnCasa Podrá ser usada en pacientes con COVID-19 a pesar de sus contraindicaciones y de tratarse de un prod… https://t.co/3XkLSObXSH","6","16"
"1260591336136282114","2020-05-13 15:22:49","#QuédateEnCasa Retiro del 25% de AFP: Trabajadores en suspensión perfecta podrán disponer de sus fondos  https://t.co/Lejp3m7otZ","3","13"
"1260582816351490049","2020-05-13 14:48:58","#QuédateEnCasa EE. UU., Reino Unido, Italia, España y Francia son los países más afectados https://t.co/zmdfMeluVO","5","11"
"1260581135693873153","2020-05-13 14:42:17","#QuédateEnCasa El ministro de Defensa explicó si se cierra el Mercado de Frutas los precios de los productos se inc… https://t.co/R6pqOnWOFB","16","63"
"1260580946987880449","2020-05-13 14:41:32","#QuédateEnCasa El alcalde de La Victoria aseguró que la mayoría de ambulantes está de acuerdo con formalizarse y mi… https://t.co/zqBOX4apwZ","6","36"
"1260574174713692166","2020-05-13 14:14:38","#QuédateEnCasa Coronavirus: ¿Cómo se seleccionan los mercados que serán intervenidos? https://t.co/z7xyQm3o2G","4","12"
"1260569473490325505","2020-05-13 13:55:57","#QuédateEnCasa Indicaron que en el hospital Almenara hay más de 150 trabajadores con COVID-19 https://t.co/8LDU35CxCR","46","116"
"1260563162098786306","2020-05-13 13:30:52","#QuédateEnCasa Miembros de las Fuerzas Armadas y de la Policía Nacional se encuentran en el centro de abastos debid… https://t.co/V0vHqWJTNt","5","16"
"1260558942272475137","2020-05-13 13:14:06","#QuédateEnCasa Los testigos señalaron que vivía con su pareja y un niño. No pudo salir a tiempo de la vivienda https://t.co/egckJjZSEv","2","13"
"1260546659722899457","2020-05-13 12:25:18","#QuédateEnCasa Estas son las noticias más importantes a esta hora -&gt; https://t.co/WAgcNzGC9I https://t.co/CoHyCG1b7Z","8","16"
"1260421936242401280","2020-05-13 04:09:41","#QuédateEnCasa El Minsa informó que el SERUMS tiene como objetivo prestar servicio a las poblaciones de las zonas m… https://t.co/Irf0Szq9b0","8","33"
"1260416668188237826","2020-05-13 03:48:45","#QuédateEnCasa #Coronavirus El economista Elmer Cuba mostró sus criticas contra el plan del Gobierno, para reabrir… https://t.co/JVFdH4UI0n","45","115"
"1260402299626835971","2020-05-13 02:51:40","#QuédateEnCaso Un video muestra cómo un sujeto escupe en la calle y llena de saliva los espacios públicos en Surqui… https://t.co/O6Q3OdqTSk","58","84"
"1260396882125369346","2020-05-13 02:30:08","#QuédateEnCasa Dinamarca da por controlada la pandemia del #Coronavirus ► https://t.co/FqQmNArZuG https://t.co/YwrV998svl","2","35"
"1260395730889474049","2020-05-13 02:25:33","Exgobernador del Callao, quien dio positivo a COVID-19, tendrá facilidades para el uso de algún seguro particular https://t.co/bPVotfJmk4","2","23"
"1260391627706818561","2020-05-13 02:09:15","#QuédateEnCasa Óscar Ugarte dijo que existe un problema con los recursos humanos, por lo que es necesario que más m… https://t.co/izEdFpLM67","12","38"
"1260383866679971842","2020-05-13 01:38:25","LO ÚLTIMO Poder Judicial rechaza pedido para que Álex Kouri cumpla arresto domiciliario y ordena que sea trasladado… https://t.co/pvHRuXLY16","24","139"
"1260381786523283456","2020-05-13 01:30:09","#QuédateEnCasa #Coronavirus ¿Cuáles son los 10 distritos con más contagios por kilómetro cuadrado? EsSalud actualiz… https://t.co/QKesXrYpw1","9","22"
"1260380569025810435","2020-05-13 01:25:19","#AsíEsLaNuez Un proyecto de ley de no creer, espontáneo saludo, proyecto para un nuevo impuesto y una demora inconc… https://t.co/rkOVLdHypW","6","16"
"1260380296492523521","2020-05-13 01:24:14","#AsíEsLaNuez Un proyecto de ley de no creer, espontáneo saludo, proyecto para un nuevo impuesto y una demora inconc… https://t.co/F4SYvd3GoC","2","15"
"1260368417170903045","2020-05-13 00:37:01","#NPortada Óscar Ugarte: Los datos corroboran la gravedad de la situación en Loreto y particularmente en Iquitos ►… https://t.co/ZLhbUcjYWE","34","70"
"1260366695849267200","2020-05-13 00:30:11","#QuédateEnCasa El Poder Judicial desestimó el hábeas corpus que presentó Alberto Fujimori, ante el supuesto riesgo… https://t.co/aOsNjzMfNS","5","61"
"1260365711375052801","2020-05-13 00:26:16","#QuédateEnCasa El suboficial es el primer policía que fallece de COVID-19 en Cañete https://t.co/kZeSg5YVy5","5","16"
"1260355599340130306","2020-05-12 23:46:05","#QuédateEnCasa Coronavirus comenzó a circular en la primera semana de febrero, en plena época de carnaval y casi 20… https://t.co/ZH3jNDpFnR","4","16"
"1260351594002034688","2020-05-12 23:30:10","#QuédateEnCasa Unos pobladores de Loreto se grabaron tomando licor y bailando en plena vía pública, pese a la cuare… https://t.co/9k8VSyjXuL","10","25"
"1260349278968561671","2020-05-12 23:20:58","Todos los asientos de la unidad estaban ocupados, e incluso algunas personas estaban de pie https://t.co/T6DaOhoxsx","13","26"
"1260348829494321154","2020-05-12 23:19:11","#QuédateEnCasa Un grupo de médicos, enfermeras y personal de salud se contagiaron de COVID-19 en Loreto https://t.co/d2mdhT2Pon","10","29"
"1260339174009430016","2020-05-12 22:40:49","#QuédateEnCasa Personal de salud que se contagió con coronavirus en Iquitos será trasladado a la Villa Panamericana… https://t.co/bra63dntyJ","8","44"
"1260337998056566786","2020-05-12 22:36:09","#QuédateEnCasa Estudio indica que la mayoría de peruanos también han aprendido a valorar más la salud  https://t.co/B8PN3VElfz","17","124"
"1260337107811414016","2020-05-12 22:32:37","#QuédateEnCasa Víctor Zamora: ""Ica entendió que el enemigo principal es el virus"". El ministro de Salud elogió la o… https://t.co/txQsVVGNLj","22","159"
"1260332147820441600","2020-05-12 22:12:54","#QuédateEnCasa Ante el creciente grado de ocupación de las camas de las Unidades de Cuidados Intensivos (UCI) de lo… https://t.co/aGh6esLJuY","2","5"
"1260327291353272324","2020-05-12 21:53:36","#QuédateEnCasa Lo que les permitiría hacer vida normal a quienes han pasado la enfermedad sin miedo al contagio https://t.co/0cNrHlGi9v","10","32"
"1260311947066650624","2020-05-12 20:52:38","#QuédateEnCasa Diseñan respirador no invasivo para pacientes con coronavirus https://t.co/5IbSxisa0A","13","54"
"1260311406358007808","2020-05-12 20:50:29","#QuédateEnCasa El sujeto, acompañado de una guitarra, le llevó una serenata por el Día de la Madre https://t.co/1hd6C81vad","2","33"
"1260310866966298626","2020-05-12 20:48:20","#QuédateEnCasa Y cree muy improbable una segunda ola https://t.co/D0YKhAYBjD","5","25"
"1260307042553794567","2020-05-12 20:33:08","#QuédateEnCasa Francia supera a España y se convierte en el cuarto país con más muertes por COVID-19 https://t.co/mU25TkVEK6","10","18"
"1260304000391483394","2020-05-12 20:21:03","#QuédateEnCasa El decreto legislativo plantea una serie de facilidades para los trabajadores tanto públicos como pr… https://t.co/TOULLQSceb","8","16"
"1260303240308154370","2020-05-12 20:18:02","#QuédateEnCasa Coronavirus: ¿Cuáles son los 10 distritos con más contagios por kilómetro cuadrado? https://t.co/lRTdL2YD6h","17","20"
"1260287981790867456","2020-05-12 19:17:24","#QuédateEnCasa Coronavirus: Aumentó a 2057 la cifra de muertos por COVID-19 en el Perú  https://t.co/i0uJSOI9rM","2","11"
"1260287014710247424","2020-05-12 19:13:33","#QuédateEnCasa La sala indicó que las posibilidades de que el expresidente se contagie de coronavirus son bajas en… https://t.co/X2BPHkEvsk","18","145"
"1260285685988315136","2020-05-12 19:08:17","#QuédateEnCasa Anunció a agencias de prensa rusas haber dado positivo y encontrarse en un hospital para ser curado https://t.co/vgRYqjWI9r","2","10"
"1260284719146700800","2020-05-12 19:04:26","#QuédateEnCasa Coronavirus: Se elevaron a 72 059 los casos de COVID-19 en el Perú https://t.co/0averD9Kw5","2","15"
"1260282052706029568","2020-05-12 18:53:50","[LO ÚLTIMO] El Ministerio de Salud informó que los casos por coronavirus se elevaron a 72 059 y la cifra de falleci… https://t.co/xmTMvMjehO","53","131"
"1260280175159361539","2020-05-12 18:46:23","#QuédateEnCasa Desde Lambayeque, el presidente del Consejo de Ministros adelantó que, en los próximos días, cinco v… https://t.co/pH4Pco9lII","9","51"
"1260266493436141568","2020-05-12 17:52:01","#QuédateEnCasa Ministro Zamora sobre Ica: “Entendieron que el enemigo principal es el virus”  https://t.co/n0bDpNjEC3","35","233"
"1260265607691481088","2020-05-12 17:48:30","[EN VIVO] El premier Vicente Zeballos brinda declaraciones desde Lambayeque ► https://t.co/WAgcNzGC9I https://t.co/8QsgArtjQd","9","31"
"1260264043866095616","2020-05-12 17:42:17","#QuédateEnCasa El dueño de la funeraria dijo que la víctima no tenía coronavirus. Fue liberado luego de 2 días https://t.co/1bUtmMQ01J","5","18"
"1260258681272360963","2020-05-12 17:20:58","#QuédateEnCasa Una mujer golpeó con un palo a los efectivos policiales https://t.co/Lp5DqRNHmD","9","21"
"1260258531107901440","2020-05-12 17:20:22","#QuédateEnCasa [EN VIVO] Ministro de Salud: ""El enemigo principal es el virus"" ► https://t.co/Yp74gn7xKX https://t.co/XVlPDoXbbU","46","271"
"1260256578495754240","2020-05-12 17:12:37","#QuédateEnCasa Medida que estará vigente mientras dure estado de alarma por la pandemia de coronavirus https://t.co/jMfQolUDCT","2","8"
"1260254187125968897","2020-05-12 17:03:07","#QuédateEnCasa Cáceres: Más de 200 negocios de 27 actividades económicas iniciaron operaciones https://t.co/t3FG7Fsb3B","4","18"
"1260253687173337089","2020-05-12 17:01:08","#QuédateEnCasa Cáceres: Más de 200 negocios de 27 actividades económicas iniciaron operaciones https://t.co/fCy563LAs9","2","14"
"1260247632422764546","2020-05-12 16:37:04","#QuédateEnCasa La información fue confirmada por el defensor legal de la Policía, Máximo Ramírez https://t.co/G3lrcvLbJg","106","172"
"1260245263261880325","2020-05-12 16:27:39","#QuédateEnCasa Las autoridades rusas explican estas cifras, con más de 10 000 casos diarios desde hace una decena d… https://t.co/pni9KLvQLc","7","15"
"1260240487866413058","2020-05-12 16:08:41","#QuédateEnCasa Los agentes solicitan los papeles correspondientes para que los conductores puedan transitar https://t.co/EGend7xWcn","4","31"
"1260234811513491461","2020-05-12 15:46:07","#QuédateEnCasa La víctima tenía solo 26 años. Los protocolos de bioseguridad continúan siendo los mismos en esta re… https://t.co/82m7joGd5x","8","28"
"1260234248818167809","2020-05-12 15:43:53","#QuédateEnCasa Loreto: Video muestra a personas bailar y beber licor en calle de Belén https://t.co/CB2XmmWKEN","43","87"
"1260230150949609475","2020-05-12 15:27:36","#QuédateEnCasa El movimiento telúrico ocurrió a las 10:10 a. m. y su epicentro fue localizado a 41 kilómetros al no… https://t.co/GDxEVp6DW4","9","29"
"1260225216292192257","2020-05-12 15:08:00","#QuédateEnCasa Los agentes solicitan los papeles correspondientes para que los conductores puedan transitar https://t.co/YP2ItJiUw2","1","22"
"1260222507212312580","2020-05-12 14:57:14","#QuédateEnCasa La exalcaldesa de Lima cumplirá detención domiciliaria debido al riesgo de contraer coronavirus https://t.co/7n7YknaDOg","3","18"
"1260218888995975170","2020-05-12 14:42:51","#QuédateEnCasa Coronavirus: Recargan gratuitamente balones de oxígeno en Iquitos https://t.co/2lYk3ysptE","18","95"
"1260217081259229185","2020-05-12 14:35:40","[LO ÚLTIMO] Poder Judicial dispone la excarcelación inmediata de Susana Villarán ► https://t.co/WAgcNzGC9I https://t.co/KN1r4VjANo","21","100"
"1260212040079233024","2020-05-12 14:15:38","#QuédateEnCasa La presidenta de la ATU indicó que al lanzar una convocatoria para empresas de supervisión, encontra… https://t.co/OOeti3dVMw","1","10"
"1260211637715382277","2020-05-12 14:14:02","Se reforzaron los operativos conjuntos y se espera hacer intervenciones en otros 416 centros de abasto https://t.co/2k6cNyaING","3","19"
"1260210641475960832","2020-05-12 14:10:05","#QuédateEnCasa Estado de emergencia: ¿Cuáles son los requisitos para ofrecer el servicio de taxi?  https://t.co/kxRBm4VJRc","7","19"
"1260208079943147529","2020-05-12 13:59:54","[LO ÚLTIMO] Recargan balones de oxígeno para pacientes de hospital de Iquitos ► https://t.co/WAgcNzGC9I https://t.co/ezxcth27aV","46","211"
"1260191654226677766","2020-05-12 12:54:38","#QuédateEnCasa El titular del sector, Carlos Lozada, dijo que se analiza hacer la reactivación de este servicio de… https://t.co/EbbdWm7HZB","6","27"
"1260185459399032833","2020-05-12 12:30:01","#QuédateEnCasa María Jara: El objetivo es parar el contagio del COVID-19. Las unidades de transportes público deben… https://t.co/xd5ywZhrUj","34","96"
"1260180810721787909","2020-05-12 12:11:32","Buenos días. Estos son los titulares más importantes a esta hora. Más información en  -&gt; https://t.co/WAgcNzGC9I https://t.co/MoWcIFWQ5y","2","18"
"1260073116023341056","2020-05-12 05:03:36","#QuédateEnCasa #Coronavirus ""No (se está evaluando la renuncia). He escuchado obviamente un comentario"", dijo Vicen… https://t.co/kb6re9J7cx","19","87"
"1260058158824898560","2020-05-12 04:04:10","La Fiscalía abrió investigación preliminar para determinar si hubo responsabilidad penal en la presunta sobrevalora… https://t.co/I7fqzlrCI7","31","92"
"1260039933185662976","2020-05-12 02:51:45","#QuédateEnCasa ""Ya la gestión ha ido desbordando en una serie de errores"", dijo el vicedecano del Colegio Médico de… https://t.co/JqqtkHAdtn","38","138"
"1260034563738234880","2020-05-12 02:30:24","#QuédateEnCasa Expertos de Nueva York sugieren que combinación podría crear un tratamiento más efectivo contra el c… https://t.co/TdZ8o4Ezmd","13","46"
"1260034495836680192","2020-05-12 02:30:08","#QuédateEnCasa #Coronavirus Jueza de la Corte del Callao instaló despacho en la azotea de su casa ►… https://t.co/BBWZ3QU2bO","2","26"
"1260030052755861504","2020-05-12 02:12:29","""Vale la pena pararnos un ratito para conversar, solucionar discrepancias, y si nos equivocamos rectificar"", dijo l… https://t.co/XgYV7A7vLu","96","714"
"1260027366954303489","2020-05-12 02:01:49","#AsíEsLaNuez Un paso que se volvió costumbre, un portazo al Gobierno y un hecho que han resaltado ¿Quieres saber có… https://t.co/9aRWk1KYcM","13","32"
"1260020909806465030","2020-05-12 01:36:09","#QuédateEnCasa Walter Martos sostuvo que este martes se continuarán con los operativos en tres mercados de la capit… https://t.co/ZTAFhEMtxM","11","71"
"1260019402470113281","2020-05-12 01:30:10","#QuédateEnCasa #Coronavirus La mitad de España comienza a salir del confinamiento impuesto, debido al COVID-19 ►… https://t.co/3h2LaXHYec","5","18"
"1260011594970365952","2020-05-12 00:59:08","#QuédateEnCasa La técnica permite conocer el nivel de inmunidad de una comunidad y puede ser vital para controlar e… https://t.co/LEESS3BbzE","4","10"
"1260010985521180672","2020-05-12 00:56:43","#QuédateEnCasa La OMS señaló que el lavado de manos frecuente protege más del #Coronavirus que usar guantes ►… https://t.co/cPARzGRnLS","26","90"
"1260010060765229057","2020-05-12 00:53:02","#QuédateEnCasa #Coronavirus El Ministerio de Educación informó que los padres de familia ya pueden solicitar el tra… https://t.co/u0Hg2RssVq","9","27"
"1260007016078041089","2020-05-12 00:40:57","#QuédateEnCasa Aquí todo lo que debes saber sobre esta medida  https://t.co/vbZ6hKXFRK","5","6"
"1260006937686663169","2020-05-12 00:40:38","#QuédateEnCasa El reciente reporte del Ministerio de Salud confirma 68 822 contagiados de #Coronavirus y 1 961 fall… https://t.co/OgD2AZHKO6","6","14"
"1260005949349285889","2020-05-12 00:36:42","#QuédateEnCasa Según un estudio realizado por la Universidad Federal de Sao Paulo, con la colaboración de científic… https://t.co/ITsJaHgo5a","20","35"
"1260004304599027712","2020-05-12 00:30:10","#QuédateEnCasa Un hombre fue detenido en Surquillo por utilizar un uniforme militar para incumplir la cuarentena ►… https://t.co/6Qbfdca1te","5","30"
"1260003575427727361","2020-05-12 00:27:16","EN VIVO Ministro de Defensa: El nivel de infección por coronavirus en los mercados está subiendo ►… https://t.co/zTWZaRW0MK","17","47"
"1259997699425910784","2020-05-12 00:03:55","#QuédateEnCasa Nueva Zelanda, que prácticamente ha frenado el coronavirus con una respuesta temprana, reanudará cas… https://t.co/MfzYhpUnTs","33","130"
"1259989639336734721","2020-05-11 23:31:54","#QuédateEnCasa La investigación se llevó a cabo en Reino Unido https://t.co/ZvJGaGUSI6","2","5"
"1259985281446486019","2020-05-11 23:14:35","#QuédateEnCasa Este mapa interactivo te muestra cuántos contagiados y fallecidos va dejando el #Coronavirus en todo… https://t.co/hMlwtGTGrO","3","7"
"1259983988434907148","2020-05-11 23:09:26","#QuédateEnCasa El video recomienda no tocar la mascarilla y recuerda que es de uso personal https://t.co/ZATvyZZySQ","1","8"
"1259982784241770496","2020-05-11 23:04:39","#QuédateEnCasa Nueva York fue durante varias semanas el gran foco de la crisis y hasta ahora se han registrado ahí… https://t.co/33F3dkbSp8","6","13"
"1259972474290294786","2020-05-11 22:23:41","#QuédateEnCasa Estados Unidos acusará públicamente a China de intentar piratear investigaciones estadounidenses sob… https://t.co/8tP0gNYUUB","42","127"
"1259938324858441729","2020-05-11 20:07:59","#QuédateEnCasa Lima sigue siendo la región con el mayor número de infectados por COVID-19 https://t.co/g0dH7Znjva","4","25"
"1259937181734445057","2020-05-11 20:03:27","#QuédateEnCasa Tras casi dos meses y con la amenaza de un ""importante repunte"" de la pandemia del coronavirus si no… https://t.co/VIaMS2LkIf","2","18"
"1259936536679899145","2020-05-11 20:00:53","#QuédateEnCasa El anuncio lo hizo Vicente Zeballos, el titular del gabinete https://t.co/BpBmDQfP2f","17","96"
"1259935845580263424","2020-05-11 19:58:08","#QuédateEnCasa El Ministerio de Salud dio cuenta del incremento de víctimas de COVID-19 https://t.co/Vm6w93RmJR","3","8"
"1259932230392176641","2020-05-11 19:43:46","#QuédateEnCasa Minsa: Casos de COVID-19 asciende a 68 822, mientras que el de fallecidos llegó a 1961 -&gt;… https://t.co/Te8KEnHbXp","22","40"
"1259926830318051329","2020-05-11 19:22:19","#QuédateEnCasa Burhum: Crecimiento del coronavirus se está conteniendo, pero queremos que baje https://t.co/fwivx9onVO","8","54"
"1259916992359866369","2020-05-11 18:43:13","#QuédateEnCasa Organización Mundial de la Salud señaló que lavarse las manos con frecuencia proporciona más protecc… https://t.co/V6ljbC5J5z","97","285"
"1259915427708383233","2020-05-11 18:37:00","#QuédateEnCasa Ministro de Justicia expondrá proyecto sobre procesados ante el Congreso https://t.co/KB8vZ7E8Ms","2","18"
"1259911345631346688","2020-05-11 18:20:47","#QuédateEnCasa En cuanto a los mercados cerrados, indicó que el Ministerio de Agricultura establecerá ferias itiner… https://t.co/j45VvmWH3o","8","39"
"1259907232210325505","2020-05-11 18:04:26","#QuédateEnCasa Las intervenciones se realizan con apoyo de las Fuerzas Armadas y la Policía Nacional https://t.co/DhlMTnKmW5","4","24"
"1259904159085625344","2020-05-11 17:52:14","#QuédateEnCasa Jueza de la Corte del Callao instaló despacho en la azotea de su casa https://t.co/2kaThVZGnS","20","155"
"1259899457879060487","2020-05-11 17:33:33","#QuédateEnCasa Los vecinos manifestaron su temor ya que afirmaron que la instalación de puestos de venta sería un f… https://t.co/3yJiFgJEvn","1","13"
"1259899384231231489","2020-05-11 17:33:15","#QuédateEnCasa Los vecinos manifestaron su temor ya que afirmaron que la instalación de puestos de venta sería un f… https://t.co/9WXhm1LNXy","4","19"
"1259896783808970754","2020-05-11 17:22:55","#QuédateEnCasa Rusia se ha convertido en el tercer país del mundo en registrar más casos de coronavirus https://t.co/6inabruvFq","25","60"
"1259892744316731392","2020-05-11 17:06:52","#QuédateEnCasa Un grupo de estos centros educativos están en contra del decreto legislativo 1476 https://t.co/P2vQBSYOvm","3","12"
"1259889809566371846","2020-05-11 16:55:12","#QuédateEnCasa Odebrecht: Poder Judicial evalúa ampliación de prisión preventiva contra Pier Figari  https://t.co/T9ujwO29bl","5","53"
"1259888269803872257","2020-05-11 16:49:05","#QuédateEnCasa Italia registró por primera vez menos de mil enfermos en cuidados intensivos desde que se decretó el… https://t.co/gyGAeW8olv","5","32"
"1259882144811364359","2020-05-11 16:24:45","#QuédateEnCasa El falso militar sería investigado por los delitos de usurpación de funciones y falsedad genérica https://t.co/bSSc8VAozU","4","36"
"1259881885980856322","2020-05-11 16:23:43","#QuédateEnCasa En momentos en los que varias iniciativas están en una carrera contrarreloj para obtener una vacuna https://t.co/7mL2zyxce8","6","17"
"1259879338276802562","2020-05-11 16:13:36","#QuédateEnCasa Ciro Maguiña renuncia a comité COVID-19 por declaraciones del ministro de Salud  https://t.co/io2oCjULGn","173","615"
"1259871519624376320","2020-05-11 15:42:32","#QuédateEnCasa Desempleo pagado entró en vigor desde finales de marzo para frenar la propagación del coronavirus y… https://t.co/hmoKzA6tDM","7","24"
"1259869554844590080","2020-05-11 15:34:43","#QuédateEnCasa [EN VIVO] Doctor Ciro Maguiña  renunció al comité de expertos COVID-19 por declaraciones del ministr… https://t.co/1aq8sF2b0k","127","378"
"1259865194815279109","2020-05-11 15:17:24","#QuédateEnCasa Intervienen a más 30 personas por no respetar distanciamiento social en bus https://t.co/bmNqqmv2qb","1","29"
"1259864696443764744","2020-05-11 15:15:25","#QuédateEnCasa El mercado La Parada y la estación del Metro de Lima son los focos infecciosos https://t.co/eFqMoMbTmO","18","72"
"1259863649293946886","2020-05-11 15:11:15","#QuédateEnCasa Mientras que los nuevos contagios fueron 373, la cifra más baja desde el 9 de marzo https://t.co/wRti660nGb","7","14"
"1259859115461038092","2020-05-11 14:53:14","#QuédateEnCasa SJM: Ministerios de Defensa y Agricultura intervienen mercado de Ciudad de Dios  https://t.co/twcqzUY5qr","5","19"
"1259858637574504448","2020-05-11 14:51:20","#QuédateEnCasa SJM: Ministerios de Defensa y Agricultura intervienen mercado de Ciudad de Dios https://t.co/0rsoBrMVil","8","24"
"1259857740543012870","2020-05-11 14:47:47","#QuédateEnCasa Estados Unidos, Reino Unido, Italia y España son los países más afectados  https://t.co/G5MWP9ERkI","4","12"
"1259854460697874432","2020-05-11 14:34:45","#QuédateEnCasa El alcalde de Lima sostuvo que se debe tomar pruebas y disponer normas de bioseguridad en los espaci… https://t.co/Bm9oob7DRM","0","15"
"1259854212860653570","2020-05-11 14:33:45","#QuédateEnCasa La jefa de la ATU explicó que se harán las coordinaciones para informar a las autoridades y evitar i… https://t.co/KHej5ckH9k","3","13"
"1259846974133714944","2020-05-11 14:05:00","#QuédateEnCasa Ministra Cáceres: Respetamos criterios del Minsa sobre restricciones para trabajadores https://t.co/Q8QLoOLMXD","2","15"
"1259842941583056897","2020-05-11 13:48:58","#QuédateEnCasa El titular de Transportes dijo que no está restringido el uso de este vehículo, pero solo para quien… https://t.co/0bdfQihkNE","3","22"
"1259838758804959233","2020-05-11 13:32:21","#QuédateEnCasa Zamora: Quisiéramos cubrir las necesidades de todo el país, pero el sistema de salud es limitado https://t.co/xCvZXsX0K2","113","704"
"1259837245378514947","2020-05-11 13:26:20","#QuédateEnCasa Los afiliados a las AFP podrán retirar desde S/4300 hasta S/12 900 https://t.co/DuBVtrNmJ7","6","36"
"1259832135298449410","2020-05-11 13:06:02","#QuédateEnCasa El titular de Defensa aseguró que el número de pases para autos es similar al número de pases peaton… https://t.co/r7d2FWzKpU","4","13"
"1259824647178203136","2020-05-11 12:36:16","[LO ÚLTIMO] Ministro de Salud, Víctor Zamora, supervisa control que se realiza en mercados. Dijo que serán 38 punto… https://t.co/tJRPgkrM6U","72","454"
"1259821046280093697","2020-05-11 12:21:58","Nuevo horario de inmovilización social obligatoria regirá desde hoy -&gt; https://t.co/GKRPeZFsx7 https://t.co/O538mcO4vo","4","21"
"1259818090134679554","2020-05-11 12:10:13","[LO ÚLTIMO] Ministro de Defensa: Hoy se reanudan algunas actividades. El día de hoy, se supone, que habrá más aflue… https://t.co/emNeW8RrWL","12","58"
"1259719469590556675","2020-05-11 05:38:20","#QuédateEnCasa ""El ministro de Salud Víctor Zamora viene asumiendo una encomiable labor en una circunstancia bastan… https://t.co/zwSxf84jCt","95","655"
"1259703126921293825","2020-05-11 04:33:24","#QuédateEnCasa Escocia, Gales e Irlanda del Norte mantendrán el confinamiento por el coronavirus   https://t.co/TWtBtzxVb5","10","48"
"1259674707026206726","2020-05-11 02:40:28","#QuédateEnCasa Los profesionales de la salud estuvieron combatiendo el COVID-19 en la ciudad de Iquitos https://t.co/46en9hvfDg","33","149"
"1259658095942406151","2020-05-11 01:34:28","#QuédateEnCasa Zeballos: ""Todos los días hacemos de dos a tres vuelos a Iquitos. (...) El ministro Zamora está haci… https://t.co/ElJXm1p63O","74","345"
"1259652953398562817","2020-05-11 01:14:01","#QuédateEnCasa EE. UU. registró 776 nuevas muertes por el coronavirus en 24 horas, la cifra más baja desde marzo https://t.co/B6eF8SqSSB","7","20"
"1259647255876861952","2020-05-11 00:51:23","#QuédateEnCasa Zamora aseguró que ha apoyado en todo lo que ha podido a los médicos de las diferentes regiones del… https://t.co/sUGYy8mzGk","116","631"
"1259646023703683072","2020-05-11 00:46:29","#QuédateEnCasa Compañía detalló que comenzó, además, el proceso de liquidación de su filial Avianca Perú, lo que le… https://t.co/NEvNLtfP7t","11","35"
"1259637484016852992","2020-05-11 00:12:33","#QuédateEnCasa Por un comunicado en la página de Facebook de la Casa Blanca que solo menciona a EE. UU. y Gran Bret… https://t.co/Gk0leJzFvU","10","63"
"1259628447342702592","2020-05-10 23:36:39","#QuédateEnCasa Implicados fueron detenidos por agentes policiales, después de que 3 ""mercenarios"" quedaran bajo arr… https://t.co/6vizCzRHHD","1","9"
"1259625339837460484","2020-05-10 23:24:18","EN VIVO Médicos con COVID-19 fueron trasladados desde Iquitos hacia Lima ►https://t.co/WAgcNzGC9I #QuédateEnCasa https://t.co/3wG5evygJy","127","616"
"1259623588883238912","2020-05-10 23:17:20","#QuédateEnCasa También se deberá realizar una desinfección previa de los locales  https://t.co/kkmyENvJWP","8","33"
"1259620754997547008","2020-05-10 23:06:05","#QuédateEnCasa Debido a un brote en una zona de ocio nocturno de Seúl https://t.co/lHGbhTi0cT","3","15"
"1259612321497919488","2020-05-10 22:32:34","#QuédateEnCasa Ministerio del Interior también rindió homenaje a todas las madres policías https://t.co/5NCemUI65K","7","51"
"1259605988346396672","2020-05-10 22:07:24","#QuédateEnCasa El afectado es un hombre de 89 años que reside en el distrito de Dongxihu, ubicado en el noroeste de… https://t.co/k8lLYaF0xV","12","39"
"1259588494025990145","2020-05-10 20:57:53","#QuédateEnCasa Aprueban Estrategia Multisectorial para proteger a pueblos indígenas durante emergencia sanitaria  https://t.co/kkRFio2gS5","7","42"
"1259576231504248832","2020-05-10 20:09:10","#QuédateEnCasa Entre ellos, una madre adolescente que cumple internamiento con su hija https://t.co/ef6p8XaOrC","5","15"
